gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gpat4,0.8945380109220505,-0.11966686975277518,1,1,1
Sst,0.8980507645013172,-0.16903949944917185,1,1,1
Mertk,0.901838569490687,-0.09012110550807417,1,1,1
Syt6,0.906227349860738,-0.11606778364834563,1,1,1
Sgms1,0.9106337997263955,-0.05904831729380078,1,1,1
Scg3,0.9128161554218177,-0.13184267395473714,1,1,1
Msmo1,0.9150952992863637,-0.11124894012085562,1,1,1
Pgm2,0.9178273632380299,-0.09205983567179166,1,1,1
Slc32a1,0.9178901236348508,-0.07452953898337533,1,1,1
Bpgm,0.9194901800626948,-0.05392325155569999,1,1,1
B4galt1,0.9213144388690561,-0.11507000595813643,1,1,1
Khk,0.9254813819201302,-0.15950998653227244,1,1,1
Ocln,0.9271498436442919,-0.17793308448348588,1,1,1
Cd81,0.9290009666030927,-0.12184440636659133,1,1,1
Tkt,0.9317736217983638,-0.09104302772068706,1,1,1
Car12,0.9342388373157609,-0.24685046090524748,1,1,1
Rapgef3,0.9344162005072494,-0.1844765016003478,1,1,1
Taldo1,0.9345104904057332,-0.08944034131906031,1,1,1
Acer3,0.9358056923670379,-0.13541410956665167,1,1,1
Sc5d,0.9364127054006304,-0.08730948127037186,1,1,1
Polr1a,0.9366226281102404,-0.08079855515624046,1,1,1
Impdh2,0.9416315257160992,-0.11005547860174358,1,1,1
Serpinf1,0.9433444703506425,-0.12097541001448286,1,1,1
Aldh9a1,0.9531105454196737,-0.09379190009618155,1,1,1
Folh1,0.9537172975206678,-0.09887414852442,1,1,1
St6galnac3,0.9541494051606598,-0.10466984370561305,1,1,1
Dgkd,0.9597648433013004,-0.11644368298414509,1,1,1
Acod1,0.9602864093879825,-0.3412049715780643,1,1,1
Cst3,0.9607615684996115,-0.09879061564494229,1,1,1
Gsr,0.9731112895174905,-0.12148363272211804,1,1,1
Plpp3,0.9756854817434903,-0.1461497638657716,1,1,1
Gaa,0.9759951953473159,-0.08012267068270562,1,1,1
Aspa,0.989445751355368,-0.06368006823297723,1,1,1
Mt1,0.9896490673751218,-0.14576620266348517,1,1,1
Kcnj8,0.9902864956479503,-0.30188714636967084,1,1,1
Man2a2,0.9911595807322442,-0.10068957888595964,1,1,1
B3galt5,0.9965814646954904,-0.07612078227695762,1,1,1
