p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.0892489173699238,0.911,0.727,0,2,Etnk1
0,1.3940491430886364,0.964,0.786,0,2,Mdh2
0,1.1018201473290419,0.905,0.731,0,2,Acsl4
0,0.8847921555253444,0.898,0.746,0,2,Ndufs1
0,0.8103638536568292,0.889,0.74,0,2,Ptges3
0,2.2182485758056187,0.998,0.881,0,2,App
0,1.0294632163930144,0.964,0.848,0,2,Tmx4
0,0.7843311045354711,0.924,0.815,0,2,Sdhb
0,1.1118217332261566,0.973,0.871,0,2,Ldha
0,1.4737059614302805,0.985,0.891,0,2,Gls
0,0.9426462332213603,0.994,0.909,0,2,Ids
0,0.9726675263749431,0.986,0.913,0,2,Cs
0,2.195781737825116,1,0.937,0,2,Snap25
0,1.4126241008613616,0.998,0.94,0,2,Mdh1
0,1.214849756085131,0.998,0.957,0,2,Pgam1
0,0.8058783876213824,0.993,0.958,0,2,Uqcrc1
0,0.6993744169812155,0.997,0.983,0,2,Sdha
0,0.9209081448247245,1,0.997,0,2,Pkm
3.1523050853511644e-302,0.67257012422463,0.935,0.853,1.513106440968559e-299,2,Ogdh
5.855674526847242e-298,0.35525215633099627,1,1,2.8107237728866763e-295,2,Psap
4.678963861306488e-269,0.7792568964974396,0.805,0.607,2.245902653427114e-266,2,Tubb2b
1.245914517057328e-267,0.7164911771246498,0.851,0.707,5.980389681875174e-265,2,Ndufv2
3.918620503540327e-266,1.0538622211311404,0.521,0.295,1.8809378416993568e-263,2,Gpat4
2.3062709470225163e-258,0.8781892992460275,0.701,0.492,1.1070100545708078e-255,2,Auh
2.531152438923943e-258,0.8672142726246254,0.736,0.546,1.2149531706834927e-255,2,Dpm1
1.7892458464490987e-249,0.6847443816945957,0.858,0.719,8.588380062955674e-247,2,B3gat3
5.029461288424777e-249,1.2043154275706711,0.413,0.211,2.414141418443893e-246,2,Cbr1
5.319967737377242e-249,0.7458452631219423,0.809,0.646,2.553584513941076e-246,2,Acat1
7.515155430642951e-241,0.3578679604169146,1,1,3.6072746067086163e-238,2,Gapdh
8.333411926124309e-240,0.8785692742499401,0.586,0.363,4.000037724539668e-237,2,Pmm1
2.1900681606531765e-237,1.0273701350335336,0.591,0.386,1.0512327171135247e-234,2,Chka
6.257423667274532e-235,0.979806833721035,0.555,0.344,3.0035633602917754e-232,2,Sc5d
7.626462095493873e-233,2.278509060278974,0.335,0.162,3.6607018058370592e-230,2,Lypd1
1.8447358609887692e-230,0.654677965068327,0.883,0.781,8.854732132746092e-228,2,Rpn1
2.0813408585307196e-223,1.1017753611448042,0.406,0.213,9.990436120947453e-221,2,Acss2
1.8304338695761058e-215,0.821648939832271,0.636,0.433,8.786082573965307e-213,2,Gmps
3.987858076452855e-204,1.9676081947880801,0.136,0.037,1.91417187669737e-201,2,Dcx
5.887368387409842e-190,0.9102182099505215,0.619,0.431,2.8259368259567244e-187,2,Bhlhe40
5.204093389188903e-175,0.6926183637020729,0.717,0.556,2.4979648268106734e-172,2,Jund
4.3085005870221674e-167,1.470105011100131,0.257,0.121,2.0680802817706402e-164,2,Htr2c
6.846205737201208e-165,0.40426103221054577,0.975,0.944,3.28617875385658e-162,2,Bin1
5.744293183337845e-146,0.7622229943655958,0.538,0.369,2.7572607280021655e-143,2,Fut8
2.089942043365954e-142,0.3611424155443337,0.993,0.98,1.003172180815658e-139,2,Oxct1
1.1267346393867085e-139,0.601209301479089,0.68,0.52,5.408326269056201e-137,2,Rxrb
3.4486549716989175e-130,0.46586289476749054,0.9,0.841,1.6553543864154804e-127,2,Man2a2
1.2970850399689364e-129,0.6996625263949228,0.512,0.347,6.226008191850895e-127,2,Gclc
9.032958182995274e-128,0.8968525541232579,0.44,0.291,4.335819927837732e-125,2,Cux2
1.154001121271181e-127,0.4372979587935981,0.902,0.838,5.539205382101669e-125,2,Acta2
5.0265050383145e-127,0.6976232589596046,0.45,0.29,2.41272241839096e-124,2,Ogdhl
1.1511444121757284e-125,0.7333572348292406,0.52,0.362,5.5254931784434966e-123,2,Neu1
1.651894842413402e-125,0.7774451036278925,0.428,0.277,7.929095243584329e-123,2,Pomgnt1
5.0875469042933615e-123,0.3988816821238399,0.939,0.889,2.4420225140608136e-120,2,Adam10
4.7234798290020143e-122,1.8689592401908448,0.118,0.041,2.2672703179209668e-119,2,Otof
1.1294829742191943e-113,0.6437651752591982,0.533,0.384,5.4215182762521325e-111,2,Pank3
1.6508218701567568e-113,0.48186072036031624,0.709,0.562,7.923944976752432e-111,2,Gclm
2.4636315644605296e-111,0.4486276444180324,0.905,0.865,1.1825431509410542e-108,2,Acly
3.1209660054866897e-108,1.6794364671488216,0.122,0.047,1.498063682633611e-105,2,Car12
1.032167325085456e-102,0.5544073694042907,0.628,0.489,4.95440316041019e-100,2,Slc33a1
4.608284595138871e-100,0.7513519759302781,0.365,0.233,2.211976605666658e-97,2,Nt5c
4.5776864603080896e-98,0.5283165520047074,0.657,0.526,2.197289500947883e-95,2,Gaa
